time (sec),level (dB(SPL))
0.1,76.2815
0.2,78.6702
0.3,74.7317
0.4,74.9784
0.5,73.3612
0.6,73.9324
0.7,65.2347
0.8,73.405
0.9,74.3383
1,73.04
1.1,66.5289
1.2,60.173
1.3,60.28
1.4,66.722
1.5,70.9048
1.6,73.1877
1.7,68.2512
1.8,72.6747
1.9,69.3417
2,85.5508
2.1,85.7788
2.2,78.8155
2.3,81.2275
2.4,71.6992
2.5,76.9811
2.6,75.6225
2.7,68.2557
2.8,74.9663
2.9,79.5496
3,86.0188
3.1,83.8421
3.2,80.7096
3.3,81.4859
3.4,75.3863
3.5,73.4211
3.6,73.0814
3.7,75.5633
3.8,72.7658
3.9,74.1846
4,84.8729
4.1,75.4768
4.2,74.3834
4.3,74.9095
4.4,72.2528
4.5,70.7347
4.6,71.4367
4.7,70.3105
4.8,75.1596
4.9,82.4851
5,73.9899
5.1,75.9457
5.2,78.8019
5.3,80.965
5.4,75.6193
5.5,69.6853
5.6,78.3496
5.7,82.2753
5.8,71.9971
5.9,62.9382
6,54.9162
6.1,53.2132
6.2,52.5044
6.3,54.6
6.4,59.2006
6.5,55.6034
6.6,53.0803
6.7,75.9627
6.8,73.7647
6.9,82.6815
7,70.1683
7.1,57.854
7.2,59.6843
7.3,57.7328
7.4,55.9718
7.5,52.1926
7.6,73.9678
7.7,74.893
7.8,71.7923
7.9,76.8916
8,79.748
8.1,82.0209
8.2,84.5312
8.3,86.7425
8.4,84.3548
8.5,85.7756
8.6,72.2555
8.7,74.7352
8.8,70.9775
8.9,73.338
9,77.1157
9.1,76.3614
9.2,69.5109
9.3,70.9244
9.4,72.396
9.5,63.3793
9.6,70.5712
9.7,70.8406
9.8,69.4026
9.9,74.257
10,70.8943
10.1,61.2979
10.2,58.3844
10.3,58.8121
10.4,55.119
10.5,80.2332
10.6,81.7666
10.7,75.4834
10.8,76.5843
10.9,79.6579
11,58.8926
11.1,52.4282
11.2,70.0225
11.3,70.2531
11.4,72.5405
11.5,75.7983
11.6,74.4668
11.7,73.7447
11.8,74.1251
11.9,65.249
12,80.064
12.1,81.0918
12.2,72.2211
12.3,70.503
12.4,75.2142
12.5,59.0845
12.6,71.3436
12.7,68.0166
12.8,73.7653
12.9,70.8799
13,58.1376
13.1,71.9909
13.2,74.1537
13.3,84.6195
13.4,79.7655
13.5,75.346
13.6,74.8943
13.7,73.473
13.8,59.0799
13.9,61.8191
14,76.6569
14.1,78.0693
14.2,73.6471
14.3,74.991
14.4,66.3793
14.5,73.372
14.6,73.9397
14.7,68.6639
14.8,68.2332
14.9,72.8952
15,74.6905
15.1,70.4177
15.2,78.2137
15.3,67.881
15.4,67.996
15.5,69.282
15.6,57.0456
15.7,51.6208
15.8,52.4588
15.9,53.9339
16,77.9657
16.1,80.1806
16.2,63.5454
16.3,58.0403
16.4,59.2444
16.5,63.2312
16.6,75.1378
16.7,75.5589
16.8,79.215
16.9,89.1863
17,79.3613
17.1,80.0376
17.2,79.1851
17.3,82.3641
17.4,82.1582
17.5,70.6284
17.6,68.0057
17.7,80.2399
17.8,77.1042
17.9,77.5453
18,70.0943
18.1,76.5043
18.2,81.2557
18.3,76.1908
18.4,80.822
18.5,75.1195
18.6,75.1738
18.7,77.8023
18.8,75.6264
18.9,76.2122
19,79.2143
19.1,81.3315
19.2,82.0018
19.3,80.003
19.4,80.6364
19.5,74.8973
19.6,80.0364
19.7,66.0321
19.8,65.1033
19.9,78.7444
20,80.5632
20.1,76.9075
20.2,77.3105
20.3,73.8193
20.4,86.128
20.5,83.3144
20.6,80.748
20.7,80.504
20.8,78.0488
20.9,79.4099
21,74.0793
21.1,70.1929
21.2,69.6131
21.3,71.6108
21.4,69.5386
21.5,78.3768
21.6,75.8813
21.7,76.0442
21.8,75.2186
21.9,68.1323
22,73.7647
22.1,70.8784
22.2,58.5914
22.3,60.4508
22.4,55.6335
22.5,70.9741
22.6,74.7125
22.7,78.1275
22.8,67.7631
22.9,72.809
23,74.4304
23.1,64.4726
23.2,70.8498
23.3,65.7608
23.4,62.0207
23.5,60.9603
23.6,59.6752
23.7,62.4507
23.8,67.8237
23.9,79.3595
24,83.196
24.1,74.3789
24.2,77.5772
24.3,74.0222
24.4,75.5971
24.5,72.4619
24.6,68.8336
24.7,82.388
24.8,77.6638
24.9,73.4704
25,74.0294
25.1,73.6447
25.2,76.016
25.3,74.1275
25.4,67.6
25.5,71.1929
25.6,80.377
25.7,69.7729
25.8,74.7609
25.9,74.7587
26,69.5042
26.1,77.0173
26.2,75.7873
26.3,70.1562
26.4,74.6759
26.5,86.7806
26.6,86.356
26.7,70.212
26.8,71.8735
26.9,68.2734
27,64.46
27.1,72.1407
27.2,62.4799
27.3,63.1174
27.4,67.5576
27.5,73.8794
27.6,72.367
27.7,59.1854
27.8,59.9085
27.9,60.0733
28,59.8662
28.1,60.493
28.2,68.4789
28.3,74.0504
28.4,79.1478
28.5,80.8882
28.6,71.7844
28.7,75.0443
28.8,76.1379
28.9,69.7477
29,74.9897
29.1,76.0983
29.2,69.4909
29.3,69.5398
29.4,72.2425
29.5,76.7226
29.6,75.607
29.7,72.4483
29.8,73.3511
29.9,70.0143
30,72.3582
30.1,69.9072
30.2,72.469
30.3,67.1673
30.4,64.6706
30.5,81.2139
30.6,69.3478
30.7,70.7349
30.8,70.5106
30.9,73.1198
31,71.9698
31.1,67.0002
31.2,66.907
31.3,62.7337
31.4,66.7038
31.5,63.706
31.6,67.7584
31.7,78.4466
31.8,78.7804
31.9,60.4916
32,59.7424
32.1,59.8985
32.2,58.7448
32.3,55.9243
32.4,79.6104
32.5,84.1537
32.6,77.5877
32.7,76.5712
32.8,74.9165
32.9,72.3696
33,78.458
33.1,69.4707
33.2,73.0057
33.3,80.2523
33.4,75.2882
33.5,68.6426
33.6,75.584
33.7,75.7503
33.8,84.401
33.9,83.1879
34,73.71
34.1,75.5196
34.2,74.157
34.3,78.5242
34.4,58.856
34.5,81.9562
34.6,74.9168
34.7,71.5788
34.8,74.3916
34.9,72.8098
35,72.8163
35.1,73.402
35.2,64.4606
35.3,70.1797
35.4,74.2594
35.5,83.7802
35.6,74.1266
35.7,74.3679
35.8,77.2219
35.9,82.2149
36,76.7706
36.1,73.2856
36.2,78.0003
36.3,70.7518
36.4,71.2336
36.5,71.7622
36.6,53.3946
36.7,62.1747
36.8,75.9632
36.9,82.9984
37,77.5405
37.1,70.7378
37.2,72.7556
37.3,82.4179
37.4,79.5641
37.5,81.0671
37.6,72.9164
37.7,86.7225
37.8,85.9793
37.9,70.2012
38,70.2591
38.1,71.9953
38.2,75.1865
38.3,70.1575
38.4,68.6116
38.5,63.3565
38.6,55.7322
38.7,59.769
38.8,72.5544
38.9,60.9185
39,53.6133
39.1,60.5923
39.2,71.3046
39.3,72.9525
39.4,72.9194
39.5,79.3109
39.6,73.7936
39.7,85.4725
39.8,79.2607
39.9,69.837
40,70.0523
40.1,64.5355
40.2,63.8379
40.3,59.1669
40.4,57.691
40.5,58.0375
40.6,54.3974
40.7,55.9083
40.8,57.496
40.9,61.0112
41,73.9117
41.1,71.5142
41.2,66.0296
41.3,70.155
41.4,67.4765
41.5,64.092
41.6,58.45
41.7,67.2054
41.8,72.2264
41.9,73.0535
42,68.5325
42.1,68.9753
42.2,68.3706
42.3,71.2743
42.4,77.1153
42.5,77.4156
42.6,77.7571
42.7,85.659
42.8,78.974
42.9,55.9294
43,53.7506
43.1,55.8092
43.2,56.2362
43.3,56.3032
43.4,75.8824
43.5,84.129
43.6,87.6708
43.7,82.4874
43.8,78.2568
43.9,78.4911
44,85.586
44.1,81.6318
44.2,78.5924
44.3,79.1044
44.4,81.5846
44.5,54.2596
44.6,56.6221
44.7,63.2742
44.8,73.1269
44.9,84.3713
45,89.4178
45.1,81.6224
45.2,78.871
45.3,66.8997
45.4,72.0081
45.5,74.2358
45.6,74.3625
45.7,69.9602
45.8,70.667
45.9,77.5777
46,77.8924
46.1,67.9165
46.2,63.633
46.3,60.9219
46.4,53.9201
46.5,56.835
46.6,58.3265
46.7,58.308
46.8,54.5605
46.9,81.5904
47,74.9428
47.1,72.6396
47.2,78.8025
47.3,79.6217
47.4,79.5107
47.5,75.4213
47.6,74.0248
47.7,70.484
47.8,74.9178
47.9,76.8969
48,74.0484
48.1,75.8458
48.2,73.912
48.3,56.9868
48.4,74.984
48.5,58.6041
48.6,54.9097
48.7,56.7416
48.8,61.7452
48.9,78.7798
49,72.7317
49.1,67.5672
49.2,65.865
49.3,60.2609
49.4,73.9584
49.5,73.8078
49.6,61.4311
49.7,58.903
49.8,66.4173
49.9,66.7243
50,65.5411
50.1,68.3768
50.2,69.9905
50.3,81.6446
50.4,68.6106
50.5,66.9788
50.6,69.2594
50.7,67.0576
50.8,65.9927
50.9,67.9854
51,63.2415
51.1,79.1279
51.2,80.8498
51.3,63.2564
51.4,61.1683
51.5,76.398
51.6,75.8164
51.7,78.3791
51.8,77.2026
51.9,72.9714
52,70.0794
52.1,71.6791
52.2,72.3216
52.3,72.4867
52.4,73.6614
52.5,70.3043
52.6,68.2091
52.7,70.2313
52.8,71.0111
52.9,69.593
53,84.128
53.1,84.3879
53.2,69.7827
53.3,72.0346
53.4,66.1152
53.5,71.1145
53.6,70.8873
53.7,70.1277
53.8,77.016
53.9,72.0425
54,72.9594
54.1,69.2309
54.2,69.2244
54.3,69.2535
54.4,70.9374
54.5,66.9579
54.6,67.6664
54.7,60.1124
54.8,58.7276
54.9,58.7161
55,58.7544
55.1,57.9052
55.2,82.2108
55.3,80.7755
55.4,70.366
55.5,85.4477
55.6,74.7528
55.7,85.134
55.8,84.7669
55.9,76.7075
56,79.456
56.1,76.5967
56.2,72.4714
56.3,63.6663
56.4,64.7376
56.5,70.797
56.6,75.7447
56.7,73.9053
56.8,71.2283
56.9,77.6724
57,79.808
57.1,70.1077
57.2,64.9723
57.3,59.0841
57.4,59.2707
57.5,65.026
57.6,84.1781
57.7,82.8281
57.8,72.4442
57.9,70.7798
58,86.6185
58.1,83.8491
58.2,76.3123
58.3,66.1096
58.4,59.9906
58.5,71.9306
58.6,74.453
58.7,75.3675
58.8,70.3866
58.9,72.5649
59,68.4301
59.1,71.3909
59.2,79.5423
59.3,68.8652
59.4,74.3811
59.5,69.6035
59.6,66.2039
59.7,64.3177
59.8,67.8067
59.9,84.6856
60,66.9012
60.1,65.2651
60.2,70.931
60.3,68.2985
60.4,63.4876
60.5,58.2771
60.6,55.6224
60.7,64.0587
60.8,68.6502
60.9,67.2211
61,69.4168
61.1,61.9621
61.2,54.364
61.3,54.7497
61.4,75.7122
61.5,76.1677
61.6,83.6564
61.7,76.6368
61.8,70.3923
61.9,70.9195
62,71.5959
62.1,73.3999
62.2,71.4226
62.3,71.3178
62.4,67.3246
62.5,62.4461
62.6,54.5282
62.7,54.6373
62.8,53.0483
62.9,61.6861
63,68.1095
63.1,76.5215
63.2,74.1508
63.3,75.4878
63.4,79.528
63.5,76.7076
63.6,65.0814
63.7,53.563
63.8,54.6742
63.9,56.0443
64,71.6352
64.1,76.5718
64.2,73.4118
64.3,69.5345
64.4,72.4169
64.5,71.0934
64.6,76.3957
64.7,73.3786
64.8,74.1392
64.9,70.2365
65,66.1428
65.1,80.7131
65.2,78.0941
65.3,69.823
65.4,67.3367
65.5,67.8444
65.6,65.7906
65.7,65.0465
65.8,58.2138
65.9,69.5155
66,80.1669
66.1,87.8077
66.2,81.1773
66.3,79.8424
66.4,68.8086
66.5,80.8983
66.6,80.2338
66.7,68.482
66.8,69.9359
66.9,69.1798
67,66.8857
67.1,55.2123
67.2,63.6199
67.3,61.3108
67.4,64.5823
67.5,69.7028
67.6,82.3659
67.7,83.7874
67.8,71.209
67.9,70.9287
68,74.2505
68.1,73.112
68.2,67.9243
68.3,68.5903
68.4,69.634
68.5,66.096
68.6,55.808
68.7,56.4094
68.8,54.6228
68.9,71.0225
69,70.1048
69.1,71.187
69.2,83.1037
69.3,91.3497
69.4,62.6364
69.5,55.8396
69.6,72.9883
69.7,75.3566
69.8,56.4999
69.9,55.3616
70,58.6752
70.1,56.6346
70.2,57.185
70.3,53.948
70.4,54.1663
70.5,66.8785
70.6,72.1637
70.7,77.1053
70.8,82.6016
70.9,81.1289
71,84.3153
71.1,69.065
71.2,87.5708
71.3,64.6723
71.4,69.609
71.5,74.2668
